
  -6.51697,    0.00000
  -5.49986,    0.00000
  -5.19790,    0.00000
  -4.58913,    0.00000
  -3.74802,    0.00000
  -3.63726,    0.00000
  -3.62829,    0.00000
  -3.38848,    0.00000
  -3.05669,    0.00000
  -3.13099,    0.00000
  -3.23821,    0.00000
  -3.37912,    0.00000
  -3.19900,    0.00000
  -2.84238,    0.00000
  -2.78615,    0.00000
  -2.40626,    0.00000
  -2.21128,    0.00000
  -1.88883,    0.00000
  -1.76505,    0.00000
  -1.97633,    0.00000
  -2.30691,    0.00000
  -2.33083,    0.00000
  -2.61898,    0.00000
  -2.95339,    0.00000
  -2.96143,    0.00000
  -3.34450,    0.00000
  -3.43157,    0.00000
  -3.61652,    0.00000
  -2.71893,    0.00000
  -2.46250,    0.00000
  -1.53817,    0.00000
  -1.50972,    0.00000
  -1.85463,    0.00000
  -1.66771,    0.00000
  -1.28881,    0.00000
  -1.06033,    0.00000
  -0.67753,    0.00000
  -0.74771,    0.00000
  -0.75721,    0.00000
  -0.57125,    0.00000
  -0.56691,    0.00000
  -0.65296,    0.00000
  -0.28979,    0.00000
   0.11056,   -2.14286
   0.83762,   -2.14286
   0.99907,   -2.14286
   1.11601,   -2.14286
   1.28240,   -2.14286
   1.50623,   -2.67857
   1.76058,   -2.67857
   1.94166,   -2.67857
   1.97468,   -2.67857
   2.24544,   -3.21429
   2.16920,   -3.21429
   2.13457,   -3.21429
   2.08823,   -3.21429
   2.09698,   -3.75000
   2.11487,   -3.75000
   2.08182,   -3.75000
   2.46932,   -3.75000
   2.58015,   -3.75000
   2.55986,   -3.75000
   2.65879,   -3.75000
   2.52611,   -3.75000
   2.38898,   -3.75000
   2.29749,   -3.92857
   2.36728,   -3.92857
   2.71451,   -3.92857
   2.46130,   -3.92857
   2.63183,   -3.92857
   2.74639,   -3.92857
   2.78786,   -3.92857
   2.54899,   -3.92857
   2.32963,   -3.92857
   2.21056,   -3.92857
   2.09409,   -3.92857
   2.54175,   -3.92857
   2.57645,   -3.92857
   2.87244,   -3.92857
   3.47889,   -3.92857
   4.12632,   -3.92857
   3.86027,   -3.92857
   3.57467,   -3.92857
   3.32370,   -3.92857
   3.43855,   -3.92857
   3.63384,   -3.92857
   3.57846,   -3.92857
   3.65094,   -3.92857
   3.81889,   -3.92857
   3.81935,   -3.92857
   3.60124,   -3.92857
   3.59539,   -3.92857
   3.78314,   -3.92857
   4.13977,   -3.92857
   4.62605,   -3.92857
   5.15764,   -3.92857
   5.46366,   -3.92857
   5.31861,   -3.92857
   5.23541,   -3.92857
   5.01055,   -3.92857
   4.45020,   -3.92857
   3.74456,   -3.92857
   4.30083,   -3.92857
   4.26138,   -3.92857
   4.61057,   -3.92857
   5.02733,   -3.92857
   5.11902,   -3.92857
   4.90900,   -3.92857
   4.77272,   -3.92857
   4.82866,   -3.92857
   4.86025,   -3.92857
   4.87099,   -3.92857
   4.64787,   -3.92857
   4.89454,   -3.92857
   5.21902,   -3.92857
   5.46749,   -3.92857
   5.61377,   -3.92857
   5.65256,   -3.92857
   5.33859,   -4.10714
   4.98108,   -4.10714
   4.69474,   -4.10714
   4.45328,   -4.10714
   4.27405,   -4.10714
   4.52417,   -4.10714
   4.42874,   -4.10714
   4.59247,   -4.10714
   4.93916,   -4.10714
   5.37330,   -4.10714
   5.66033,   -4.10714
   5.98596,   -4.10714
   6.14433,   -4.10714
   6.27350,   -4.10714
   5.71173,   -4.10714
   5.66087,   -4.10714
   5.85848,   -4.10714
   6.27938,   -4.10714
   6.46377,   -4.10714
   6.64898,   -4.10714
   6.88183,   -4.10714
   6.70425,   -4.10714
   6.18094,   -4.10714
   6.67469,   -4.28571
   6.31431,   -4.28571
   6.03893,   -4.46429
   5.72134,   -4.46429
   5.95972,   -4.46429
   5.82795,   -4.46429
   5.99098,   -4.46429
   5.93106,   -4.46429
   5.89730,   -4.46429
   5.92887,   -4.46429
   5.82844,   -4.46429
   5.99321,   -4.46429
   6.02716,   -4.46429
   6.25599,   -4.46429
   6.77826,   -4.46429
   7.40065,   -4.46429
   7.51444,   -4.46429
   7.61825,   -4.46429
   7.55623,   -4.46429
   7.81668,   -4.46429
   8.25170,   -4.46429
   8.79580,   -4.46429
   9.18194,   -4.46429
   9.04517,   -4.46429
   8.62501,   -4.46429
   8.53651,   -4.64286
   8.29246,   -4.64286
   7.76145,   -4.64286
   8.16595,   -4.64286
   8.46852,   -5.17857
   8.72461,   -5.17857
   8.96797,   -5.17857
   9.03890,   -5.35714
   9.46716,   -5.35714
   9.83732,   -5.35714
   9.22019,   -5.35714
   9.22198,   -5.35714
  10.14232,   -5.35714
  10.61159,   -5.35714
  10.93320,   -5.35714
  10.81670,   -5.35714
  10.31024,   -5.35714
  10.06310,   -5.35714
   9.59491,   -5.35714
  10.03329,   -5.35714
  10.43624,   -5.35714
  10.65347,   -5.35714
  10.30475,   -5.35714
  10.88862,   -5.35714
  10.89527,   -5.35714
  10.13276,   -5.35714
   9.63951,   -5.53571
   9.24523,   -5.53571
   8.79708,   -5.53571
   8.92325,   -5.53571
   8.96172,   -5.89286
   8.90576,   -5.89286
   9.16105,   -5.89286
   9.66855,   -5.89286
  10.10582,   -5.89286
   9.60731,   -5.89286
   8.97908,   -6.07143
   9.57447,   -6.07143
  10.03339,   -6.07143
   9.99722,   -6.07143
   9.97105,   -6.07143
   9.99664,   -6.07143
   9.92140,   -6.07143
   9.41309,   -6.07143
   8.72696,   -6.25000
   8.32477,   -6.25000
   8.06601,   -6.25000
   8.23997,   -6.25000
   8.17407,   -6.25000
   8.10366,   -6.25000
   7.94102,   -6.25000
   8.03509,   -6.25000
   8.28666,   -6.25000
   8.40327,   -6.25000
   8.56452,   -6.25000
   8.50580,   -6.25000
   8.42352,   -6.25000
   8.22368,   -6.42857
   8.07213,   -6.42857
   8.10051,   -6.42857
   8.35878,   -6.42857
   8.38140,   -6.42857
   8.48214,   -6.42857
   8.74872,   -6.42857
   9.08977,   -6.42857
   9.49924,   -6.42857
   9.48133,   -6.42857
   9.59046,   -6.42857
   9.76277,   -6.42857
   9.27451,   -6.42857
   9.19532,   -6.42857
   9.20905,   -6.42857
   9.24290,   -6.42857
   9.59040,   -6.42857
   9.40946,   -6.42857
   9.33186,   -6.42857
   9.61701,   -6.42857
   9.68696,   -6.42857
   9.94919,   -6.42857
  10.11653,   -6.42857
   9.98049,   -6.42857
  10.01588,   -6.42857
  10.35222,   -6.42857
  10.23877,   -6.42857
  10.16026,   -6.42857
   9.99890,   -6.42857
   9.83134,   -6.42857
   9.88033,   -6.42857
  10.17281,   -6.42857
   9.93988,   -6.42857
   9.79330,   -6.42857
   9.70746,   -6.42857
   9.82705,   -6.42857
   9.78112,   -6.42857
   9.67809,   -6.42857
   9.58687,   -6.42857
   9.79849,   -6.42857
   9.44081,   -6.42857
   9.43571,   -6.60714
   9.78106,   -6.60714
  10.00279,   -6.60714
   9.92727,   -6.60714
   9.86573,   -6.60714
   9.95330,   -6.60714
   9.93861,   -6.60714
   9.90361,   -5.00000
   9.91577,   -5.00000
   9.40521,   -5.00000
   9.47470,   -5.00000
   9.59205,   -4.46429
   9.81171,   -4.46429
   9.28822,   -4.46429
   8.80449,   -2.85714
   8.53300,   -2.85714
   8.96356,   -2.85714
   9.42762,   -2.85714
   9.69263,   -2.85714
   9.95570,   -0.71429
  10.09905,   -0.71429
  10.04256,   -0.71429
   9.38540,   -0.71429
   8.79320,    0.00000
   8.68211,    0.00000
   8.49399,    0.00000
   8.61870,    0.00000
   8.84708,    0.00000
   9.13827,    0.00000
   8.65772,    0.00000
   8.26943,    0.00000
   7.91703,    0.00000
   8.34516,    0.00000
   8.09785,    0.00000
   8.03721,    0.00000
   7.31804,    0.00000
   6.61634,    0.00000
   5.95192,    0.00000
   6.11886,    0.00000
   6.28462,    0.00000
   6.46322,    0.00000
   5.81069,    0.00000
   5.93399,    0.00000
   5.23647,    0.00000
   5.96032,    0.00000
   5.23721,    0.00000
   5.01594,    0.00000
   5.15079,    0.00000
   4.75967,    0.00000
   4.46365,    0.00000
   4.22546,    0.00000
   3.68769,    0.00000
   4.07374,    0.00000
   4.07882,    0.00000
   4.67929,    0.00000
   4.01739,    0.00000
   4.69294,    0.00000
   5.23313,    0.00000
   5.57838,    0.00000
   5.39857,    0.00000
   4.82115,    0.00000
   4.59345,    0.00000
   4.88105,    0.00000
   5.52750,    0.00000
   5.89198,    0.00000
   6.53064,    0.00000
   5.92006,    0.00000
   5.30275,    0.00000
   5.33422,    0.00000
   5.30644,    0.00000
   4.87686,    0.00000
   4.50195,    0.00000
   4.79481,    0.00000
   4.67090,    0.00000
   3.77508,    0.00000
   2.69990,    0.00000
   1.95229,    0.00000
   2.09070,    0.00000
   1.81081,    0.00000
   1.60283,    0.00000
   1.45273,    0.00000
   1.09093,    0.00000
   0.59987,    0.00000
   0.52494,    0.00000
   0.34086,    0.00000
   0.14709,    0.00000
   0.07068,    0.00000
  -0.14208,    0.00000
   0.18970,    0.17857
   0.55202,    0.17857
   1.00460,    0.17857
   1.08996,    0.17857
   1.12138,    2.85714
   1.36091,    2.85714
   1.75349,    2.85714
   2.19784,    2.85714
   2.62305,    2.85714
   2.68064,    3.57143
   2.65866,    3.57143
   3.23149,    3.57143
   3.79067,    4.46429
   3.85692,    4.46429
   3.78717,    4.46429
   3.30516,    4.46429
   2.65828,    4.46429
   2.06896,    6.07143
   2.38234,    6.07143
   1.68394,    6.07143
   1.61413,    6.07143
   1.10629,    6.60714
   0.47859,    6.60714
   0.78732,    6.60714
   0.02888,    6.78571
  -0.62727,    6.78571
  -0.75416,    6.78571
  -1.45142,    6.78571
  -1.91844,    6.78571
  -2.74674,    6.78571
  -2.99529,    6.78571
  -3.46364,    6.78571
  -4.04137,    6.78571
  -4.84335,    6.78571
  -5.26492,    6.78571
  -5.87535,    6.78571
  -6.76862,    6.78571
  -7.43302,    6.78571
  -8.17666,    6.78571
  -8.48778,    6.78571
  -8.68803,    6.78571
  -9.58961,    6.96429
 -10.35678,    6.96429
 -10.84673,    6.96429
 -11.08547,    6.96429
 -11.39205,    6.96429
 -11.76504,    6.96429
 -12.31475,    6.96429
 -12.30454,    7.14286
 -13.04247,    7.14286
 -13.11206,    7.14286
 -13.49272,    7.14286
 -13.01968,    7.32143
 -12.97694,    7.32143
 -13.20252,    7.32143
 -12.78508,    7.32143
 -12.98264,    7.32143
 -13.03994,    7.32143
 -13.09955,    7.32143
 -12.88004,    7.32143
 -12.40909,    7.32143
 -12.09763,    7.32143
 -12.12256,    7.32143
 -12.30544,    7.32143
 -11.89650,    7.50000
 -11.95115,    7.50000
 -12.02269,    7.50000
 -12.09796,    7.50000
 -11.98368,    7.50000
 -11.58199,    7.67857
 -11.09308,    7.67857
 -10.58323,    7.67857
 -10.35022,    7.85714
 -10.32194,    7.85714
 -10.07467,    7.85714
  -9.77393,    7.85714
  -9.50517,    7.85714
  -9.77934,    8.21429
  -9.93391,    8.21429
 -10.14136,    8.21429
 -10.08045,    8.21429
 -10.16599,    8.39286
  -9.85807,    8.39286
  -9.76245,    8.39286
  -9.89140,    8.75000
  -9.86398,    8.75000
 -10.13729,    8.75000
 -10.73392,    8.75000
 -10.73548,    8.75000
 -11.25756,    8.75000
 -11.88959,    8.75000
 -11.95608,    8.75000
 -12.30110,    8.75000
 -12.63007,    8.75000
 -13.25864,    8.75000
 -13.91989,    8.75000
 -14.24672,    8.75000
 -14.44914,    8.75000
 -14.98023,    8.75000
 -15.21054,    8.75000
 -14.85715,    8.75000
 -14.87148,    8.75000
 -14.87740,    8.75000
 -14.62685,    8.75000
 -14.47238,    8.75000
 -14.47616,    8.92857
 -14.36383,    8.92857
 -14.51388,    8.92857
 -14.66281,    8.92857
 -14.90117,    8.92857
 -14.32344,    8.92857
 -14.19076,    8.92857
 -13.39314,    8.92857
 -13.50076,    8.92857
 -13.83174,    8.92857
 -14.14385,    8.92857
 -14.36848,    8.92857
 -14.50560,    8.92857
 -13.95005,    8.92857
 -13.58799,    8.92857
 -13.93309,    8.92857
 -14.15271,    8.92857
 -14.61284,    8.92857
 -14.94081,    8.92857
 -15.48982,    8.92857
 -15.92195,    8.92857
 -16.28379,    8.92857
 -16.41797,    8.92857
 -16.03668,    8.92857
 -15.39089,    8.92857
 -14.78442,    8.92857
 -14.55257,    8.92857
 -14.50842,    8.92857
 -14.63469,    8.92857
 -14.51263,    8.92857
 -14.52946,    8.92857
 -14.92832,    8.92857
 -15.52570,    8.92857
 -14.81581,    8.92857
 -14.09452,    8.92857
 -14.03874,    8.92857
 -14.33015,    8.92857
 -14.15143,    8.92857
 -13.61882,    8.92857
 -12.77064,    8.92857
 -12.50059,    8.92857
 -12.78668,    8.92857
 -13.33543,    8.92857
 -13.60000,    8.92857
 -14.06983,    8.92857
 -14.21201,    8.92857
 -14.63396,    8.92857
 -14.71922,    8.92857
 -14.18688,    8.92857
 -13.83688,    8.92857
 -13.38477,    8.92857
 -13.83678,    8.92857
 -13.97590,    8.92857
 -13.57166,    8.92857
 -13.16665,    8.92857
 -13.41465,    8.92857
 -13.89660,    8.92857
 -13.96844,    8.92857
 -13.57986,    8.92857
 -13.43000,    8.92857
 -13.28020,    8.92857
 -13.57393,    8.92857
 -13.30762,    8.92857
 -12.91162,    8.92857
 -12.84601,    8.92857
 -12.20319,    8.92857
 -11.83698,    8.92857
 -11.00432,    8.92857
 -10.71247,    8.92857
 -10.76560,    8.92857
 -10.56284,    8.92857
 -10.66181,    8.92857
 -10.56912,    8.92857
 -10.83490,    8.92857
 -11.16414,    7.50000
 -11.22926,    7.50000
 -11.13011,    7.50000
 -10.91435,    7.50000
 -10.64926,    7.50000
 -10.85788,    7.14286
 -10.66310,    7.14286
 -11.13616,    7.14286
 -11.37135,    7.14286
 -11.40441,    7.14286
 -11.33294,    7.14286
 -10.95531,    7.14286
 -10.56362,    3.39286
 -10.53822,    3.39286
 -10.72984,    3.39286
 -10.92831,    3.39286
 -10.98633,    3.39286
 -11.14919,    3.03571
 -10.53486,    3.03571
 -10.38820,    3.03571
 -10.35975,    2.32143
  -9.84923,    2.32143
 -10.02883,    2.32143
 -10.44968,    2.32143
