  -8.32824,   -7.57178,  -13.75955
  -8.98496,   -7.28504,  -14.45096
  -9.73414,   -8.77072,  -15.21980
 -10.34374,   -8.24017,  -15.87233
 -10.96816,  -10.83580,  -16.49945
 -11.77866,  -12.58406,  -17.29351
 -12.72039,  -10.53579,  -18.27983
 -13.82190,  -13.35914,  -19.39078
 -14.69630,  -13.51627,  -20.28926
 -15.81178,  -15.31825,  -21.41482
 -16.63928,  -16.43188,  -22.24655
 -17.67935,  -17.05258,  -23.29941
 -18.77772,  -16.16309,  -24.45114
 -19.50738,  -17.77932,  -25.21606
 -20.24377,  -19.14445,  -25.97489
 -21.11309,  -19.71913,  -26.87265
 -21.83609,  -22.27933,  -27.58661
 -22.35196,  -17.05481,  -28.21059
 -23.11684,  -23.66214,  -28.96433
 -23.57180,  -20.17310,  -29.48866
 -24.27517,  -24.21344,  -30.19328
 -24.86647,  -22.04118,  -30.84225
 -25.47332,  -25.63838,  -31.44573
 -26.12892,  -25.28984,  -32.11845
 -26.61885,  -26.65287,  -32.60768
 -27.07570,  -25.93837,  -33.08774
 -27.64030,  -25.85368,  -33.68880
 -28.00201,  -25.93396,  -34.09272
 -28.52106,  -27.21690,  -34.63839
 -29.12029,  -29.05764,  -35.23889
 -29.49459,  -28.56468,  -35.63218
 -30.07814,  -29.35892,  -36.23040
 -30.52533,  -29.52553,  -36.69800
 -31.08442,  -30.54121,  -37.26817
 -31.42788,  -31.67027,  -37.60669
 -31.76595,  -30.56108,  -37.96935
 -32.45943,  -30.34019,  -38.70607
 -32.89152,  -32.44360,  -39.14731
 -33.22033,  -34.23896,  -39.45532
 -33.67716,  -33.74861,  -39.91069
 -33.99433,  -33.54585,  -40.23702
 -34.34935,  -32.62825,  -40.62716
 -34.61160,  -33.92636,  -40.90339
 -34.84063,  -33.56111,  -41.15854
 -35.09628,  -34.58851,  -41.42455
 -35.32649,  -34.24640,  -41.67680
 -35.61045,  -34.89802,  -41.97530
 -35.89329,  -35.19174,  -42.27246
 -36.19035,  -35.34623,  -42.58675
 -36.40754,  -36.82718,  -42.79537
 -36.68974,  -36.62017,  -43.07899
 -36.91465,  -36.64016,  -43.30950
 -37.23861,  -36.97227,  -43.63890
 -37.58162,  -38.96587,  -43.95366
 -37.86739,  -38.41806,  -44.22820
 -38.08143,  -36.77970,  -44.46879
 -38.40737,  -38.08064,  -44.80140
 -38.60490,  -38.17893,  -45.00762
 -38.86245,  -39.05445,  -45.26125
 -39.09651,  -38.84376,  -45.50047
 -39.27324,  -38.88172,  -45.68519
 -39.47597,  -39.02547,  -45.89711
 -39.62331,  -39.19926,  -46.05310
 -39.73463,  -38.87725,  -46.18192
 -39.88451,  -38.89056,  -46.35208
 -39.98127,  -39.33834,  -46.46197
 -40.15297,  -39.82948,  -46.64027
 -40.25309,  -39.74326,  -46.75079
 -40.46313,  -40.00012,  -46.97028
 -40.59111,  -41.41159,  -47.08152
 -40.75456,  -41.18884,  -47.23610
 -40.95039,  -41.77038,  -47.41520
 -41.10834,  -41.34977,  -47.56822
 -41.26143,  -42.39974,  -47.69807
 -41.45110,  -44.11920,  -47.83329
 -41.61286,  -42.39577,  -47.97907
 -41.71711,  -42.90018,  -48.05918
 -41.87576,  -43.24327,  -48.18991
 -41.98889,  -42.70821,  -48.28837
 -42.10753,  -41.98983,  -48.40941
 -42.19326,  -42.30747,  -48.49281
 -42.30417,  -42.21641,  -48.60551
 -42.36187,  -42.58773,  -48.65860
 -42.39579,  -42.09572,  -48.69865
 -42.40381,  -41.98165,  -48.71527
 -42.41707,  -42.51176,  -48.72660
 -42.41999,  -42.58080,  -48.72623
 -42.39880,  -41.80329,  -48.71720
 -42.38067,  -41.87374,  -48.70942
 -42.35001,  -41.73676,  -48.69126
 -42.32986,  -41.98899,  -48.67807
 -42.29902,  -41.59851,  -48.66152
 -42.28157,  -41.90073,  -48.65185
 -42.25340,  -41.57425,  -48.63753
 -42.23613,  -41.78288,  -48.62951
 -42.21140,  -41.84807,  -48.61220
 -42.18096,  -41.55870,  -48.59446
 -42.14203,  -41.68509,  -48.56485
 -42.10397,  -41.47100,  -48.53971
 -42.05665,  -41.93130,  -48.49495
 -42.01362,  -41.63116,  -48.45972
 -41.95908,  -42.00926,  -48.40415
 -41.86113,  -41.12635,  -48.32119
 -41.76722,  -41.30626,  -48.23669
 -41.70785,  -40.84855,  -48.19486
 -41.61730,  -41.05135,  -48.11586
 -41.54552,  -40.80904,  -48.05911
 -41.44989,  -41.03943,  -47.97186
 -41.36911,  -40.74151,  -47.90388
 -41.26402,  -41.16204,  -47.80087
 -41.19011,  -41.57244,  -47.71916
 -41.12821,  -42.25790,  -47.63420
 -41.01683,  -41.98080,  -47.50315
 -40.94650,  -41.85420,  -47.41429
 -40.80515,  -41.71215,  -47.25443
 -40.72176,  -41.91826,  -47.14662
 -40.56015,  -42.23146,  -46.95090
 -40.45146,  -42.16439,  -46.80725
 -40.28191,  -41.69710,  -46.60883
 -40.13669,  -42.19968,  -46.42150
 -39.88248,  -42.42814,  -46.11534
 -39.68197,  -41.81100,  -45.87138
 -39.28263,  -38.00718,  -45.49807
 -38.82453,  -38.01687,  -45.05645
 -38.54298,  -40.44937,  -44.73599
 -37.85272,  -39.31393,  -44.01591
 -37.47400,  -39.05928,  -43.60484
 -37.03866,  -36.15543,  -43.18752
 -36.42231,  -35.92334,  -42.58136
 -36.03458,  -36.38000,  -42.18657
 -35.41977,  -31.47666,  -41.65224
 -34.97666,  -33.51476,  -41.23896
 -34.38402,  -35.00445,  -40.63366
 -33.85117,  -34.69261,  -40.08363
 -33.40572,  -33.96102,  -39.62686
 -32.77259,  -30.88539,  -39.03225
 -32.36393,  -30.74845,  -38.65655
 -31.84007,  -34.07469,  -38.08709
 -31.42232,  -32.71668,  -37.64292
 -30.76676,  -30.21081,  -36.99871
 -30.36563,  -29.97204,  -36.60561
 -29.68262,  -27.84397,  -35.96012
 -29.15177,  -29.33038,  -35.42563
 -28.49879,  -31.16923,  -34.71815
