
 -64.19011,  -71.63422,  -34.96769
 -64.41669,  -71.28248,  -35.05415
 -64.65733,  -71.43022,  -35.15657
 -64.88156,  -71.75114,  -35.24060
 -65.14422,  -72.16447,  -35.35999
 -65.37421,  -72.32327,  -35.44817
 -65.58265,  -71.72285,  -35.53129
 -65.75407,  -72.60038,  -35.56298
 -65.92128,  -72.48547,  -35.59624
 -66.04483,  -72.76880,  -35.58257
 -66.10880,  -72.41747,  -35.51779
 -66.15958,  -71.86859,  -35.45206
 -66.12344,  -71.36539,  -35.30894
 -66.07169,  -70.85396,  -35.15960
 -65.92054,  -70.77078,  -34.90946
 -65.80802,  -71.09779,  -34.68898
 -65.70866,  -71.57912,  -34.46982
 -65.43040,  -70.97899,  -34.07833
 -65.19823,  -70.66163,  -33.73466
 -64.96722,  -69.36778,  -33.41385
 -64.74520,  -69.68023,  -33.09111
 -64.45042,  -69.73113,  -32.68855
 -64.07542,  -69.31287,  -32.20666
 -63.85351,  -68.98683,  -31.87999
 -63.41773,  -68.25191,  -31.34555
 -63.05975,  -68.33767,  -30.87986
 -62.42951,  -65.47115,  -30.18754
 -62.00230,  -66.50021,  -29.66854
 -61.57593,  -64.96273,  -29.17305
 -60.99384,  -65.24620,  -28.50418
 -60.61543,  -64.84105,  -28.03953
 -60.00841,  -63.40493,  -27.36319
 -59.31698,  -64.81049,  -26.55965
 -58.69320,  -63.13986,  -25.84512
 -58.09431,  -63.38616,  -25.13823
 -57.26875,  -60.99137,  -24.23669
 -56.31548,  -60.18571,  -23.20444
 -55.44411,  -59.42472,  -22.25184
 -54.65464,  -59.23536,  -21.36888
 -53.79573,  -58.99049,  -20.40395
 -52.48687,  -57.85907,  -18.98545
 -51.55453,  -57.61474,  -17.92943
 -50.64075,  -56.01145,  -16.90605
 -49.41656,  -52.99800,  -15.60877
 -48.00403,  -52.69640,  -14.10048
 -46.68012,  -47.38925,  -12.76209
 -45.57523,  -48.29047,  -11.60179
 -44.21703,  -47.69028,  -10.17271
 -43.22240,  -47.67697,   -9.08717
 -41.89030,  -45.79806,   -7.67532
 -40.84277,  -43.39557,   -6.57568
 -39.71230,  -42.48851,   -5.38856
 -38.66234,  -42.62680,   -4.25769
 -37.39325,  -40.30167,   -2.92924
 -35.90181,  -40.38919,   -1.34623
 -34.79032,  -36.46186,   -0.20062
 -33.81338,  -36.26714,    0.82639
 -32.56775,  -36.08178,    2.14374
 -31.33513,  -34.73003,    3.44565
 -30.33277,  -33.25299,    4.50760
 -29.32225,  -30.96299,    5.55161
 -28.51600,  -30.03870,    6.38893
 -27.80734,  -29.86946,    7.13968
 -26.86262,  -28.65816,    8.12104
 -25.96767,  -29.75407,    9.09327
 -25.33399,  -28.33442,    9.78818
 -24.49275,  -27.40449,   10.68884
 -24.01655,  -26.52688,   11.21628
 -23.24597,  -26.22054,   12.04756
 -22.59897,  -25.16660,   12.74696
 -21.68821,  -23.14215,   13.68739
 -21.18442,  -23.40354,   14.23647
 -20.36333,  -22.22013,   15.09545
 -19.69092,  -20.99450,   15.79447
 -18.73411,  -19.41679,   16.76521
 -18.00274,  -18.23011,   17.50122
 -17.34050,  -17.86462,   18.17416
 -16.56247,  -17.64577,   18.97430
 -15.67373,  -17.58085,   19.90196
 -14.96853,  -17.19040,   20.65251
 -14.27911,  -15.31591,   21.36308
 -13.55951,  -14.94300,   22.11092
 -12.84116,  -14.73243,   22.86786
 -11.90359,  -13.49629,   23.83794
 -10.67455,  -11.59451,   25.08576
  -9.78799,   -8.73708,   25.95087
  -8.31549,   -8.96889,   27.43670
  -7.06208,   -8.93657,   28.72837
  -5.33128,   -8.42274,   30.52225
  -3.99967,   -7.23827,   31.91996
  -2.82029,   -6.13474,   33.16698
  -1.57846,   -4.70964,   34.47271
  -0.27124,   -3.53693,   35.84658
   1.39808,   -2.70985,   37.59974
   2.41480,   -2.60707,   38.71894
   3.40079,    0.28563,   39.76851
   4.49781,    0.16571,   40.95394
   5.57586,    2.33115,   42.09821
   6.46355,    3.29281,   43.05061
   7.20226,    3.26054,   43.86976
   7.92591,    4.94451,   44.65425
   9.01426,    6.70415,   45.78975
   9.61566,    6.46691,   46.45541
  10.62420,    7.97040,   47.51810
  11.37271,    8.71211,   48.32092
  12.28945,   10.30244,   49.27820
  13.40228,   10.79671,   50.44421
  14.25174,   12.44356,   51.33057
  14.97015,   13.26812,   52.08372
  15.59991,   13.97031,   52.74673
  16.30587,   14.29430,   53.49375
  17.05433,   14.29517,   54.29852
  17.64475,   16.09106,   54.92064
  18.28618,   16.08784,   55.60693
  18.87649,   17.22142,   56.23102
  19.47698,   17.96930,   56.86228
  20.03089,   18.63367,   57.44471
  20.48480,   19.07590,   57.92736
  21.00061,   19.31254,   58.47763
  21.51015,   20.37445,   59.01033
  22.30932,   20.53753,   59.84567
  23.07295,   21.43781,   60.64267
  23.71160,   22.05454,   61.31513
  24.52550,   22.35395,   62.17335
  25.10073,   23.65470,   62.77809
